CHR_ID	CHR_POS	LINK	STUDY	Analyzed Phenotype	NHGRI Phenotype	Unnamed: 0	allelotype	phenotype	add_log_OR	add_p	add_se	gen_1_log_OR	gen_1_p	gen_1_se	gen_2_log_OR	gen_2_p	gen_2_se	aic_add	aic_gen	aic_diff	description	gene
6	32619077	www.ncbi.nlm.nih.gov/pubmed/23511034	Genome-wide association study of ulcerative colitis in Koreans suggests extensive overlapping of genetic susceptibility with Caucasians.	ulcerative colitis	Ulcerative colitis	38149	DRB1_103	HC201	1.037461	1.85E-58	0.062109	1.037587	6.92E-13	0.065163	2.072556	0.000406062	0.391675	35275	35277	2	ulcerative colitis	HLA-DRB1
6	32619077	www.ncbi.nlm.nih.gov/pubmed/23511034	Genome-wide association study of ulcerative colitis in Koreans suggests extensive overlapping of genetic susceptibility with Caucasians.	ulcerative colitis	Ulcerative colitis	40039	DRB1_1501	HC201	0.167321	0.001163618	0.034165	0.070841	1	0.041491	0.650789	3.75E-08	0.094608	35472	35457	-15	ulcerative colitis	HLA-DRB1
6	32644620	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	ulcerative colitis	Ulcerative colitis	9799	DRB1_404	HC201	-0.535088	5.37E-07	0.084859	-0.541463	9.10E-07	0.087004	-0.82623	1	0.707733	35236	35238	2	ulcerative colitis	HLA-DRB1
6	32644620	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	ulcerative colitis	Ulcerative colitis	38149	DRB1_103	HC201	1.037461	1.85E-58	0.062109	1.037587	6.92E-13	0.065163	2.072556	0.000406062	0.391675	35275	35277	2	ulcerative colitis	HLA-DRB1
6	32644620	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	ulcerative colitis	Ulcerative colitis	40039	DRB1_1501	HC201	0.167321	0.001163618	0.034165	0.070841	1	0.041491	0.650789	3.75E-08	0.094608	35472	35457	-15	ulcerative colitis	HLA-DRB1
6	32644620	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	ulcerative colitis	Ulcerative colitis	4939	C_304	HC201	-0.210397	0.03371883	0.051402	-0.185674	0.359837133	0.054366	-0.820563	1	0.334039	35512	35512	0	ulcerative colitis	HLA-C
6	32644620	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	ulcerative colitis	Ulcerative colitis	45439	B_4001	HC201	-0.248699	0.045127852	0.062012	-0.240872	0.132717039	0.064567	-0.676436	1	0.448331	35553	35555	2	ulcerative colitis	HLA-B
6	32658626	www.ncbi.nlm.nih.gov/pubmed/29083406	"Shared genetic origin of asthma, hay fever and eczema elucidates allergic disease biology."	eczema/dermatitis	"Allergic disease (asthma, hay fever or eczema)"	20500	DQA1_301	HC261	0.088829	7.25E-05	0.01627	0.080504	0.056650131	0.020288	0.199291	0.020365835	0.045031	100408	100409	1	eczema/dermatitis	HLA-DQA1
6	32658626	www.ncbi.nlm.nih.gov/pubmed/29083406	"Shared genetic origin of asthma, hay fever and eczema elucidates allergic disease biology."	eczema/dermatitis	"Allergic disease (asthma, hay fever or eczema)"	34000	DQA1_201	HC261	-0.151269	9.54E-11	0.019982	-0.146109	2.50E-07	0.022702	-0.332902	0.021712734	0.075495	100781	100783	2	eczema/dermatitis	HLA-DQA1
6	32607747	www.ncbi.nlm.nih.gov/pubmed/26482879	"Multi-ancestry genome-wide association study of 21,000 cases and 95,000 controls identifies new risk loci for atopic dermatitis."	eczema/dermatitis	Atopic dermatitis	20500	DQA1_301	HC261	0.088829	7.25E-05	0.01627	0.080504	0.056650131	0.020288	0.199291	0.020365835	0.045031	100408	100409	1	eczema/dermatitis	HLA-DQA1
6	32607747	www.ncbi.nlm.nih.gov/pubmed/26482879	"Multi-ancestry genome-wide association study of 21,000 cases and 95,000 controls identifies new risk loci for atopic dermatitis."	eczema/dermatitis	Atopic dermatitis	34000	DQA1_201	HC261	-0.151269	9.54E-11	0.019982	-0.146109	2.50E-07	0.022702	-0.332902	0.021712734	0.075495	100781	100783	2	eczema/dermatitis	HLA-DQA1
6	32658626	www.ncbi.nlm.nih.gov/pubmed/29083406	"Shared genetic origin of asthma, hay fever and eczema elucidates allergic disease biology."	eczema/dermatitis	"Allergic disease (asthma, hay fever or eczema)"	18880	DQB1_301	HC261	0.087091	0.000538179	0.017213	0.070819	0.375299871	0.020821	0.227902	0.01762559	0.051088	100469	100469	0	eczema/dermatitis	HLA-DQB1
6	32658626	www.ncbi.nlm.nih.gov/pubmed/29083406	"Shared genetic origin of asthma, hay fever and eczema elucidates allergic disease biology."	eczema/dermatitis	"Allergic disease (asthma, hay fever or eczema)"	19420	DQB1_303	HC261	-0.131977	0.025617535	0.031691	-0.135274	0.038430105	0.033211	-0.200188	1	0.19928	101091	101093	2	eczema/dermatitis	HLA-DQB1
6	31355235	www.ncbi.nlm.nih.gov/pubmed/29083406	"Shared genetic origin of asthma, hay fever and eczema elucidates allergic disease biology."	eczema/dermatitis	"Allergic disease (asthma, hay fever or eczema)"	22120	B_5701	HC261	-0.237118	1.00E-06	0.038262	-0.230604	7.81E-06	0.039355	-0.693832	1	0.336466	100995	100997	2	eczema/dermatitis	HLA-B
6	31383887	www.ncbi.nlm.nih.gov/pubmed/29083406	"Shared genetic origin of asthma, hay fever and eczema elucidates allergic disease biology."	eczema/dermatitis	"Allergic disease (asthma, hay fever or eczema)"	22120	B_5701	HC261	-0.237118	1.00E-06	0.038262	-0.230604	7.81E-06	0.039355	-0.693832	1	0.336466	100995	100997	2	eczema/dermatitis	HLA-B
6	31356323	www.ncbi.nlm.nih.gov/pubmed/25574825	Genome-wide comparative analysis of atopic dermatitis and psoriasis gives insight into opposing genetic mechanisms.	eczema/dermatitis	Atopic dermatitis	22120	B_5701	HC261	-0.237118	1.00E-06	0.038262	-0.230604	7.81E-06	0.039355	-0.693832	1	0.336466	100995	100997	2	eczema/dermatitis	HLA-B
6	32712293	www.ncbi.nlm.nih.gov/pubmed/26651848	High-Density Genetic Mapping Identifies New Susceptibility Variants in Sarcoidosis Phenotypes and Shows Genomic-driven Phenotypic Differences.	sarcoidosis	Sarcoidosis (non-Lofgren's syndrome without extrapulmonary manifestations)	4369	DQB1_201	HC170	0.513972	5.40E-15	0.058475	0.642936	6.92E-13	0.071874	0.625342	1	0.194736	11666	11658	-8	sarcoidosis	HLA-DQB1
6	32712293	www.ncbi.nlm.nih.gov/pubmed/26651848	High-Density Genetic Mapping Identifies New Susceptibility Variants in Sarcoidosis Phenotypes and Shows Genomic-driven Phenotypic Differences.	sarcoidosis	Sarcoidosis (non-Lofgren's syndrome without extrapulmonary manifestations)	40549	DQB1_503	HC170	0.787841	2.80E-08	0.116351	0.753334	1.99E-06	0.123634	2.091965	0.381804132	0.584141	11728	11729	1	sarcoidosis	HLA-DQB1
6	32712293	www.ncbi.nlm.nih.gov/pubmed/26651848	High-Density Genetic Mapping Identifies New Susceptibility Variants in Sarcoidosis Phenotypes and Shows Genomic-driven Phenotypic Differences.	sarcoidosis	Sarcoidosis (non-Lofgren's syndrome without extrapulmonary manifestations)	40819	DQB1_501	HC170	-0.469833	0.000289632	0.090656	-0.411788	0.016977637	0.096122	-1.91403	1	0.708214	11722	11721	-1	sarcoidosis	HLA-DQB1
6	32712293	www.ncbi.nlm.nih.gov/pubmed/26651848	High-Density Genetic Mapping Identifies New Susceptibility Variants in Sarcoidosis Phenotypes and Shows Genomic-driven Phenotypic Differences.	sarcoidosis	Sarcoidosis (non-Lofgren's syndrome without extrapulmonary manifestations)	20299	DQA1_301	HC170	-0.305721	0.005310964	0.067157	-0.297281	0.109355582	0.078536	-0.648946	1	0.22753	11673	11675	2	sarcoidosis	HLA-DQA1
6	32712293	www.ncbi.nlm.nih.gov/pubmed/26651848	High-Density Genetic Mapping Identifies New Susceptibility Variants in Sarcoidosis Phenotypes and Shows Genomic-driven Phenotypic Differences.	sarcoidosis	Sarcoidosis (non-Lofgren's syndrome without extrapulmonary manifestations)	27319	DQA1_501	HC170	0.440618	5.14E-13	0.053482	0.600563	6.92E-13	0.072585	0.641762	0.011360963	0.140449	11430	11421	-9	sarcoidosis	HLA-DQA1
6	32638107	www.ncbi.nlm.nih.gov/pubmed/26651848	High-Density Genetic Mapping Identifies New Susceptibility Variants in Sarcoidosis Phenotypes and Shows Genomic-driven Phenotypic Differences.	sarcoidosis	Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome)	20299	DQA1_301	HC170	-0.305721	0.005310964	0.067157	-0.297281	0.109355582	0.078536	-0.648946	1	0.22753	11673	11675	2	sarcoidosis	HLA-DQA1
6	32638107	www.ncbi.nlm.nih.gov/pubmed/26651848	High-Density Genetic Mapping Identifies New Susceptibility Variants in Sarcoidosis Phenotypes and Shows Genomic-driven Phenotypic Differences.	sarcoidosis	Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome)	27319	DQA1_501	HC170	0.440618	5.14E-13	0.053482	0.600563	6.92E-13	0.072585	0.641762	0.011360963	0.140449	11430	11421	-9	sarcoidosis	HLA-DQA1
6	31278044	www.ncbi.nlm.nih.gov/pubmed/26651848	High-Density Genetic Mapping Identifies New Susceptibility Variants in Sarcoidosis Phenotypes and Shows Genomic-driven Phenotypic Differences.	sarcoidosis	Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome)	24349	C_401	HC170	-0.56763	0.000683441	0.113281	-0.513885	0.009827431	0.116365	-12.645623	1	134.308382	11735	11733	-2	sarcoidosis	HLA-C
6	31278044	www.ncbi.nlm.nih.gov/pubmed/26651848	High-Density Genetic Mapping Identifies New Susceptibility Variants in Sarcoidosis Phenotypes and Shows Genomic-driven Phenotypic Differences.	sarcoidosis	Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome)	43249	C_701	HC170	0.497438	1.71E-15	0.055756	0.639983	6.92E-13	0.071134	0.659838	0.118172786	0.167363	11691	11682	-9	sarcoidosis	HLA-C
6	31278044	www.ncbi.nlm.nih.gov/pubmed/26651848	High-Density Genetic Mapping Identifies New Susceptibility Variants in Sarcoidosis Phenotypes and Shows Genomic-driven Phenotypic Differences.	sarcoidosis	Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome)	12199	B_4402	HC170	-0.367622	0.036257883	0.090187	-0.435007	0.013486861	0.100198	-0.207637	1	0.335802	11726	11726	0	sarcoidosis	HLA-B
6	31278044	www.ncbi.nlm.nih.gov/pubmed/26651848	High-Density Genetic Mapping Identifies New Susceptibility Variants in Sarcoidosis Phenotypes and Shows Genomic-driven Phenotypic Differences.	sarcoidosis	Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome)	13549	B_3801	HC170	0.828447	0.025005434	0.198122	0.845917	0.020840049	0.19983	-7.575455	1	129.758404	11748	11749	1	sarcoidosis	HLA-B
6	31278044	www.ncbi.nlm.nih.gov/pubmed/26651848	High-Density Genetic Mapping Identifies New Susceptibility Variants in Sarcoidosis Phenotypes and Shows Genomic-driven Phenotypic Differences.	sarcoidosis	Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome)	16249	B_3501	HC170	-0.711751	0.020771027	0.168571	-0.688855	0.043359362	0.170516	-11.622511	1	157.578721	11626	11627	1	sarcoidosis	HLA-B
6	31278044	www.ncbi.nlm.nih.gov/pubmed/26651848	High-Density Genetic Mapping Identifies New Susceptibility Variants in Sarcoidosis Phenotypes and Shows Genomic-driven Phenotypic Differences.	sarcoidosis	Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome)	29209	B_801	HC170	0.611733	1.65E-22	0.057742	0.749785	6.92E-13	0.071563	0.818036	0.028510562	0.188741	11626	11617	-9	sarcoidosis	HLA-B
6	32614873	www.ncbi.nlm.nih.gov/pubmed/25014791	"Immunochip identifies novel, and replicates known, genetic risk loci for rheumatoid arthritis in black South Africans."	rheumatoid arthritis	Rheumatoid arthritis	9116	DRB1_401	HC430	0.495176	8.01E-73	0.026637	0.473818	6.92E-13	0.031512	1.07611	1.54E-12	0.084285	53144	53145	1	rheumatoid arthritis	HLA-DRB1
6	32614873	www.ncbi.nlm.nih.gov/pubmed/25014791	"Immunochip identifies novel, and replicates known, genetic risk loci for rheumatoid arthritis in black South Africans."	rheumatoid arthritis	Rheumatoid arthritis	9926	DRB1_404	HC430	0.381699	1.49E-15	0.042641	0.391041	6.92E-13	0.0447	0.58414	1	0.282557	54785	54787	2	rheumatoid arthritis	HLA-DRB1
6	32614873	www.ncbi.nlm.nih.gov/pubmed/25014791	"Immunochip identifies novel, and replicates known, genetic risk loci for rheumatoid arthritis in black South Africans."	rheumatoid arthritis	Rheumatoid arthritis	10196	DRB1_405	HC430	0.491207	0.013458738	0.113354	0.473082	0.03366197	0.115158	2.269118	1	1.07478	55546	55547	1	rheumatoid arthritis	HLA-DRB1
6	32614873	www.ncbi.nlm.nih.gov/pubmed/25014791	"Immunochip identifies novel, and replicates known, genetic risk loci for rheumatoid arthritis in black South Africans."	rheumatoid arthritis	Rheumatoid arthritis	13976	DRB1_1301	HC430	-0.261652	0.000173049	0.049557	-0.255927	0.000772914	0.051343	-0.673874	1	0.380164	55548	55550	2	rheumatoid arthritis	HLA-DRB1
6	32614873	www.ncbi.nlm.nih.gov/pubmed/25014791	"Immunochip identifies novel, and replicates known, genetic risk loci for rheumatoid arthritis in black South Africans."	rheumatoid arthritis	Rheumatoid arthritis	14516	DRB1_1302	HC430	-0.270072	0.002248601	0.056801	-0.253943	0.011447378	0.05797	-1.347099	1	0.70821	55611	55611	0	rheumatoid arthritis	HLA-DRB1
6	32614873	www.ncbi.nlm.nih.gov/pubmed/25014791	"Immunochip identifies novel, and replicates known, genetic risk loci for rheumatoid arthritis in black South Africans."	rheumatoid arthritis	Rheumatoid arthritis	21806	DRB1_701	HC430	-0.300397	1.80E-19	0.030252	-0.285581	6.92E-13	0.033708	-0.708965	0.000110655	0.127597	55463	55464	1	rheumatoid arthritis	HLA-DRB1
6	32614873	www.ncbi.nlm.nih.gov/pubmed/25014791	"Immunochip identifies novel, and replicates known, genetic risk loci for rheumatoid arthritis in black South Africans."	rheumatoid arthritis	Rheumatoid arthritis	28556	DRB1_1101	HC430	-0.450133	4.63E-06	0.075753	-0.434597	1.99E-05	0.07635	-10.499726	1	63.23382	54266	54265	-1	rheumatoid arthritis	HLA-DRB1
6	32614873	www.ncbi.nlm.nih.gov/pubmed/25014791	"Immunochip identifies novel, and replicates known, genetic risk loci for rheumatoid arthritis in black South Africans."	rheumatoid arthritis	Rheumatoid arthritis	38006	DRB1_101	HC430	0.180944	1.10E-05	0.031126	0.215922	6.39E-07	0.034362	0.072499	1	0.145198	55008	55004	-4	rheumatoid arthritis	HLA-DRB1
6	32614873	www.ncbi.nlm.nih.gov/pubmed/25014791	"Immunochip identifies novel, and replicates known, genetic risk loci for rheumatoid arthritis in black South Africans."	rheumatoid arthritis	Rheumatoid arthritis	40166	DRB1_1501	HC430	-0.248074	2.77E-13	0.02982	-0.2499021	2.55E-10	0.0335198	-0.4841439	0.05577253	0.1165217	55414	55416	2	rheumatoid arthritis	HLA-DRB1
6	32606394	www.ncbi.nlm.nih.gov/pubmed/17554300	"Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls."	rheumatoid arthritis	Rheumatoid arthritis	9116	DRB1_401	HC430	0.495176	8.01E-73	0.026637	0.473818	6.92E-13	0.031512	1.07611	1.54E-12	0.084285	53144	53145	1	rheumatoid arthritis	HLA-DRB1
6	32606394	www.ncbi.nlm.nih.gov/pubmed/17554300	"Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls."	rheumatoid arthritis	Rheumatoid arthritis	9926	DRB1_404	HC430	0.381699	1.49E-15	0.042641	0.391041	6.92E-13	0.0447	0.58414	1	0.282557	54785	54787	2	rheumatoid arthritis	HLA-DRB1
6	32606394	www.ncbi.nlm.nih.gov/pubmed/17554300	"Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls."	rheumatoid arthritis	Rheumatoid arthritis	10196	DRB1_405	HC430	0.491207	0.013458738	0.113354	0.473082	0.03366197	0.115158	2.269118	1	1.07478	55546	55547	1	rheumatoid arthritis	HLA-DRB1
6	32606394	www.ncbi.nlm.nih.gov/pubmed/17554300	"Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls."	rheumatoid arthritis	Rheumatoid arthritis	13976	DRB1_1301	HC430	-0.261652	0.000173049	0.049557	-0.255927	0.000772914	0.051343	-0.673874	1	0.380164	55548	55550	2	rheumatoid arthritis	HLA-DRB1
6	32606394	www.ncbi.nlm.nih.gov/pubmed/17554300	"Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls."	rheumatoid arthritis	Rheumatoid arthritis	14516	DRB1_1302	HC430	-0.270072	0.002248601	0.056801	-0.253943	0.011447378	0.05797	-1.347099	1	0.70821	55611	55611	0	rheumatoid arthritis	HLA-DRB1
6	32606394	www.ncbi.nlm.nih.gov/pubmed/17554300	"Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls."	rheumatoid arthritis	Rheumatoid arthritis	21806	DRB1_701	HC430	-0.300397	1.80E-19	0.030252	-0.285581	6.92E-13	0.033708	-0.708965	0.000110655	0.127597	55463	55464	1	rheumatoid arthritis	HLA-DRB1
6	32606394	www.ncbi.nlm.nih.gov/pubmed/17554300	"Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls."	rheumatoid arthritis	Rheumatoid arthritis	28556	DRB1_1101	HC430	-0.450133	4.63E-06	0.075753	-0.434597	1.99E-05	0.07635	-10.499726	1	63.23382	54266	54265	-1	rheumatoid arthritis	HLA-DRB1
6	32606394	www.ncbi.nlm.nih.gov/pubmed/17554300	"Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls."	rheumatoid arthritis	Rheumatoid arthritis	38006	DRB1_101	HC430	0.180944	1.10E-05	0.031126	0.215922	6.39E-07	0.034362	0.072499	1	0.145198	55008	55004	-4	rheumatoid arthritis	HLA-DRB1
6	32606394	www.ncbi.nlm.nih.gov/pubmed/17554300	"Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls."	rheumatoid arthritis	Rheumatoid arthritis	40166	DRB1_1501	HC430	-0.248074	2.77E-13	0.02982	-0.2499021	2.55E-10	0.0335198	-0.4841439	0.05577253	0.1165217	55414	55416	2	rheumatoid arthritis	HLA-DRB1
6	32609603	www.ncbi.nlm.nih.gov/pubmed/17804836	TRAF1-C5 as a risk locus for rheumatoid arthritis--a genomewide study.	rheumatoid arthritis	Rheumatoid arthritis	9116	DRB1_401	HC430	0.495176	8.01E-73	0.026637	0.473818	6.92E-13	0.031512	1.07611	1.54E-12	0.084285	53144	53145	1	rheumatoid arthritis	HLA-DRB1
6	32609603	www.ncbi.nlm.nih.gov/pubmed/17804836	TRAF1-C5 as a risk locus for rheumatoid arthritis--a genomewide study.	rheumatoid arthritis	Rheumatoid arthritis	9926	DRB1_404	HC430	0.381699	1.49E-15	0.042641	0.391041	6.92E-13	0.0447	0.58414	1	0.282557	54785	54787	2	rheumatoid arthritis	HLA-DRB1
6	32609603	www.ncbi.nlm.nih.gov/pubmed/17804836	TRAF1-C5 as a risk locus for rheumatoid arthritis--a genomewide study.	rheumatoid arthritis	Rheumatoid arthritis	10196	DRB1_405	HC430	0.491207	0.013458738	0.113354	0.473082	0.03366197	0.115158	2.269118	1	1.07478	55546	55547	1	rheumatoid arthritis	HLA-DRB1
6	32609603	www.ncbi.nlm.nih.gov/pubmed/17804836	TRAF1-C5 as a risk locus for rheumatoid arthritis--a genomewide study.	rheumatoid arthritis	Rheumatoid arthritis	13976	DRB1_1301	HC430	-0.261652	0.000173049	0.049557	-0.255927	0.000772914	0.051343	-0.673874	1	0.380164	55548	55550	2	rheumatoid arthritis	HLA-DRB1
6	32609603	www.ncbi.nlm.nih.gov/pubmed/17804836	TRAF1-C5 as a risk locus for rheumatoid arthritis--a genomewide study.	rheumatoid arthritis	Rheumatoid arthritis	14516	DRB1_1302	HC430	-0.270072	0.002248601	0.056801	-0.253943	0.011447378	0.05797	-1.347099	1	0.70821	55611	55611	0	rheumatoid arthritis	HLA-DRB1
